datetime,low,high,open,close,volumefrom,volumeto
2019-09-29,52.22,55.7,55.33,53.87,19571.88,1050458.22
2019-09-30,52.44,56.41,53.87,56.15,29569.79,1618439.16
2019-10-01,54.76,57.74,56.15,55.71,26487.95,1488350.15
2019-10-02,55.3,56.7,55.71,56.42,22022.92,1233555.34
2019-10-03,53.77,57.11,56.42,56.37,18152.57,1000809.1
2019-10-04,55.29,57.5,56.37,56.57,18766.88,1060998.43
2019-10-05,55.71,57.27,56.57,56.93,17940.79,1011899.06
2019-10-06,53.08,56.93,56.93,54.51,32845.23,1808304.47
2019-10-07,53.26,58.69,54.51,57.61,25531.99,1448378.11
2019-10-08,56.54,58.42,57.61,57.05,9588.12,547836.41
2019-10-09,56.76,60.14,57.05,59.24,29488.11,1736382.67
2019-10-10,57.15,59.4,59.24,57.68,11460.46,667416.0
2019-10-11,55.45,58.63,57.68,55.77,28028.35,1584198.81
2019-10-12,55.58,56.53,55.77,55.78,2962.77,165830.93
2019-10-13,55.58,57.95,55.78,56.59,10413.19,591708.7
2019-10-14,56.15,57.18,56.59,56.83,6762.0,383740.21
2019-10-15,53.45,57.37,56.83,54.63,41155.32,2254371.48
2019-10-16,51.07,55.4,54.63,52.48,43064.71,2264163.0
2019-10-17,51.18,55.22,52.48,54.89,17579.8,941017.07
2019-10-18,52.2,54.9,54.89,53.31,17121.64,915316.57
2019-10-19,52.62,54.19,53.31,53.74,9395.39,503314.03
2019-10-20,52.73,55.46,53.74,54.9,12211.97,658827.37
2019-10-21,53.74,55.78,54.9,54.73,17553.15,960828.58
2019-10-22,53.03,55.08,54.73,53.45,9897.02,537721.56
2019-10-23,47.24,53.49,53.45,49.52,45507.89,2252884.06
2019-10-24,48.43,50.36,49.52,49.68,20423.67,1007204.2
2019-10-25,49.1,58.79,49.68,56.77,81631.6,4459471.21
2019-10-26,54.25,64.0,56.77,56.83,116005.23,6786033.43
2019-10-27,55.82,62.94,56.83,59.95,50147.86,2971290.56
2019-10-28,57.6,62.49,59.95,57.92,40683.65,2402492.9
2019-10-29,57.8,61.0,57.92,59.82,32902.0,1957005.61
2019-10-30,56.87,61.21,59.82,57.92,22590.77,1319207.95
2019-10-31,57.12,59.7,57.92,58.5,35921.36,2092129.69
2019-11-01,56.58,58.89,58.5,58.43,9678.95,558886.52
2019-11-02,57.87,59.34,58.43,58.41,13446.54,786585.41
2019-11-03,57.33,58.77,58.41,58.45,11400.42,658968.8
2019-11-04,57.94,62.76,58.45,61.45,32273.77,1960531.36
2019-11-05,60.89,64.25,61.45,63.11,27220.53,1708626.81
2019-11-06,62.61,64.3,63.11,64.21,12743.3,806962.44
2019-11-07,60.23,64.28,64.21,61.33,17981.04,1122951.89
2019-11-08,58.75,62.33,61.33,60.22,23799.88,1436728.34
2019-11-09,60.18,62.28,60.22,62.05,8704.38,533926.02
2019-11-10,60.92,66.29,62.05,63.73,54057.25,3444998.73
2019-11-11,60.38,64.33,63.73,61.6,25560.88,1586085.66
2019-11-12,59.35,62.15,61.6,61.16,17364.89,1059680.68
2019-11-13,60.18,61.85,61.16,60.86,7264.42,442771.13
2019-11-14,58.32,60.97,60.86,58.84,10501.08,621664.38
2019-11-15,55.0,60.73,58.84,57.38,32711.73,1890181.15
2019-11-16,57.14,58.92,57.38,58.38,6656.02,387163.64
2019-11-17,57.51,59.98,58.38,59.14,11354.32,671146.21
2019-11-18,53.78,59.33,59.14,55.77,33885.96,1891894.59
2019-11-19,54.13,56.15,55.77,55.08,20248.97,1114636.62
2019-11-20,54.51,56.08,55.08,54.87,9167.41,506714.75
2019-11-21,48.1,55.17,54.87,50.59,43126.85,2219442.8
2019-11-22,43.56,51.6,50.59,47.52,91740.92,4323114.91
2019-11-23,46.28,48.63,47.52,48.31,15179.96,720678.82
2019-11-24,43.56,48.31,48.31,44.0,35641.61,1632051.64
2019-11-25,42.17,47.43,44.0,45.79,76523.04,3457549.39
2019-11-26,45.32,47.57,45.79,47.0,24637.62,1146427.55
2019-11-27,44.6,48.8,47.0,47.78,42211.66,1983240.28
2019-11-28,46.3,48.11,47.78,46.93,11671.39,553334.99
2019-11-29,46.92,49.36,46.93,48.73,20294.27,981714.31
2019-11-30,46.72,48.73,48.73,47.37,11283.27,540260.59
2019-12-01,45.51,48.41,47.37,47.54,16337.45,767023.58
2019-12-02,44.77,47.66,47.54,45.55,30663.3,1395962.52
2019-12-03,44.25,46.25,45.55,44.82,14759.82,668390.98
2019-12-04,43.76,47.15,44.82,44.71,44289.31,2007539.08
2019-12-05,43.81,45.22,44.71,44.82,16319.75,728387.42
2019-12-06,44.14,45.58,44.82,45.48,11589.76,518045.1
2019-12-07,45.0,46.69,45.48,45.19,10953.33,501030.09
2019-12-08,44.93,46.34,45.19,45.62,7409.77,337207.93
2019-12-09,44.02,45.94,45.62,44.47,14418.47,652668.26
2019-12-10,43.62,44.59,44.47,44.12,12918.51,570062.44
2019-12-11,43.25,44.38,44.12,43.63,8685.83,380594.11
2019-12-12,42.74,44.06,43.63,43.62,6708.35,292280.09
2019-12-13,43.3,44.49,43.62,44.4,3195.44,140387.66
2019-12-14,43.22,44.55,44.4,43.22,4507.88,196258.44
2019-12-15,42.9,43.88,43.22,43.4,5381.95,233802.45
2019-12-16,38.96,43.51,43.4,39.85,23867.87,971274.62
2019-12-17,36.09,40.01,39.85,36.88,31952.64,1218729.47
2019-12-18,35.8,41.64,36.88,40.93,32640.66,1271917.81
2019-12-19,39.02,41.13,40.93,39.55,13929.79,553958.18
2019-12-20,39.28,40.44,39.55,40.23,5591.74,223123.07
2019-12-21,39.5,40.23,40.23,39.64,2038.36,81205.72
2019-12-22,39.64,42.19,39.64,41.99,14022.13,579481.17
2019-12-23,40.19,42.68,41.99,40.66,15646.17,652508.54
2019-12-24,39.71,41.09,40.66,40.31,13101.4,529347.42
2019-12-25,39.56,40.38,40.31,40.04,2039.32,81634.51
2019-12-26,39.6,41.62,40.04,39.85,7343.54,298448.05
2019-12-27,39.6,41.19,39.85,40.94,7108.33,287840.05
2019-12-28,40.86,43.68,40.94,42.69,47492.5,2015004.03
2019-12-29,42.01,43.73,42.69,43.06,33292.24,1423716.41
2019-12-30,41.75,44.02,43.06,42.26,26269.92,1119817.19
2019-12-31,40.85,42.87,42.26,41.09,15771.64,657756.44
2020-01-01,41.0,41.97,41.09,41.39,3202.84,132752.57
2020-01-02,38.97,41.61,41.39,39.28,13464.37,537963.59
2020-01-03,38.61,42.35,39.28,42.15,41355.5,1696013.31
2020-01-04,41.74,42.8,42.15,42.79,17694.6,748682.58
2020-01-05,42.58,44.5,42.79,43.25,6149.57,267121.67
2020-01-06,43.16,46.12,43.25,45.82,18222.38,824056.08
2020-01-07,44.47,46.94,45.82,46.39,54066.25,2475740.95
2020-01-08,44.11,48.62,46.39,45.32,64869.29,3011351.62
2020-01-09,43.91,45.79,45.32,44.88,27622.11,1239509.56
2020-01-10,43.73,49.67,44.88,49.22,33918.4,1608022.95
2020-01-11,47.79,51.91,49.22,49.34,39821.13,1982965.89
2020-01-12,48.81,51.61,49.34,51.33,15980.03,805985.93
2020-01-13,48.88,51.47,51.33,49.51,35569.13,1777718.37
2020-01-14,49.51,60.79,49.51,58.61,87153.69,4896908.78
2020-01-15,55.36,60.39,58.61,58.01,36906.6,2140514.02
2020-01-16,54.72,58.33,58.01,57.72,22141.34,1245341.81
2020-01-17,56.71,63.31,57.72,61.08,54181.28,3250548.26
2020-01-18,57.98,62.39,61.08,59.18,32428.95,1943852.99
2020-01-19,55.28,62.43,59.18,57.65,32720.83,1897333.62
2020-01-20,55.67,58.11,57.65,57.25,15520.9,885326.25
2020-01-21,55.8,58.0,57.25,57.68,11511.69,657195.4
2020-01-22,57.15,59.13,57.68,58.06,12097.94,702274.43
2020-01-23,52.2,58.19,58.06,54.38,33585.45,1833291.51
2020-01-24,50.47,55.29,54.38,54.15,26562.67,1402352.34
2020-01-25,52.18,54.33,54.15,53.29,9355.81,496503.25
2020-01-26,52.78,56.48,53.29,56.22,16866.52,919328.09
2020-01-27,55.83,59.5,56.22,58.57,19706.96,1146093.0
2020-01-28,57.19,61.48,58.57,60.76,29374.53,1750503.32
2020-01-29,59.52,62.38,60.76,59.87,20543.15,1248653.2
2020-01-30,57.98,70.17,59.87,68.04,58152.86,3783222.02
2020-01-31,65.35,69.89,68.04,67.83,38367.57,2583829.56
2020-02-01,67.59,72.76,67.83,70.71,31519.71,2242212.21
2020-02-02,67.62,73.4,70.71,69.67,28233.24,1990531.5
2020-02-03,68.5,72.93,69.67,69.58,22634.16,1586655.95
2020-02-04,66.49,70.27,69.58,67.84,26436.47,1797852.14
2020-02-05,67.52,73.45,67.84,72.44,37436.41,2670352.29
2020-02-06,70.95,74.99,72.44,73.38,39155.13,2868674.76
2020-02-07,72.76,75.45,73.38,74.34,33467.89,2473216.65
2020-02-08,71.59,78.0,74.34,76.79,30043.84,2270424.89
2020-02-09,75.0,78.5,76.79,77.13,19929.25,1534333.68
2020-02-10,72.28,77.52,77.13,74.27,33434.26,2486203.78
2020-02-11,72.62,77.54,74.27,77.0,29534.74,2221501.45
2020-02-12,76.85,82.98,77.0,81.25,60741.92,4835516.89
2020-02-13,77.11,84.44,81.25,80.49,62095.2,4998320.47
2020-02-14,78.7,83.78,80.49,83.25,27904.02,2274223.99
2020-02-15,74.99,83.55,83.25,76.53,61119.96,4824195.74
2020-02-16,67.17,80.49,76.53,74.99,54104.09,3965616.92
2020-02-17,68.68,75.44,74.99,73.4,48598.88,3460554.39
2020-02-18,70.36,79.13,73.4,77.3,42073.13,3145502.68
2020-02-19,67.37,79.78,77.3,70.61,76101.03,5671624.64
2020-02-20,65.77,72.31,70.61,69.68,45332.76,3147323.67
2020-02-21,68.7,75.38,69.68,73.44,27916.81,2033282.45
2020-02-22,63.5,76.85,73.44,75.09,42395.52,3133685.59
2020-02-23,74.84,80.29,75.09,79.77,46265.03,3637267.24
2020-02-24,71.74,80.0,79.77,75.63,48911.61,3682236.2
2020-02-25,69.58,75.85,75.63,70.73,43132.04,3101983.81
2020-02-26,57.49,71.9,70.73,60.56,129257.13,8292288.45
2020-02-27,57.12,65.43,60.56,61.59,78758.07,4836367.41
2020-02-28,56.71,63.58,61.59,60.02,67461.25,4054990.3
2020-02-29,57.97,61.61,60.02,58.13,28369.42,1690494.02
2020-03-01,56.15,60.34,58.13,57.9,32763.4,1902399.33
2020-03-02,57.26,62.41,57.9,61.38,55234.12,3331961.79
2020-03-03,59.47,62.53,61.38,60.87,57182.9,3480546.12
2020-03-04,58.82,61.81,60.87,60.28,35070.4,2113109.78
2020-03-05,60.58,63.34,60.62,61.86,42015.71,2617472.62
2020-03-06,61.3,63.85,61.86,63.29,54791.26,3428690.28
2020-03-07,60.1,63.98,63.29,60.51,32026.36,1984497.09
2020-03-08,50.22,60.51,60.51,51.09,95967.16,5249166.84
2020-03-09,46.21,52.53,51.09,50.46,124071.91,6118170.18
2020-03-10,48.78,51.47,50.46,50.14,43469.02,2185726.87
2020-03-11,45.49,50.76,50.14,48.6,94511.58,4529644.87
2020-03-12,28.8,48.82,48.6,30.76,375186.92,13654922.77
2020-03-13,24.53,40.76,30.76,37.9,309628.4,10203838.04
2020-03-14,33.82,38.01,37.9,34.35,80401.0,2898267.57
2020-03-15,34.0,38.93,34.35,36.3,74255.91,2683193.31
2020-03-16,29.21,36.3,36.3,33.47,157902.13,5094743.79
2020-03-17,32.59,36.07,33.47,34.45,74133.68,2574619.46
2020-03-18,32.46,34.9,34.45,34.64,89180.38,2995818.58
2020-03-19,34.08,40.93,34.64,39.05,158359.19,5991992.86
2020-03-20,34.01,43.9,39.05,38.12,149870.31,5984833.05
2020-03-21,36.26,39.85,38.12,38.42,90725.44,3444650.26
2020-03-22,34.8,39.69,38.42,35.41,52140.66,1928765.83
2020-03-23,34.63,40.31,35.41,39.08,67348.13,2550912.85
2020-03-24,38.4,41.07,39.08,40.72,69531.6,2773814.38
2020-03-25,38.15,41.16,40.72,39.25,53909.58,2129823.93
2020-03-26,38.53,40.61,39.25,40.61,38673.62,1518962.53
2020-03-27,37.47,41.38,40.61,38.17,54726.97,2183135.5
2020-03-28,36.64,39.51,38.17,38.97,67682.33,2553626.28
2020-03-29,37.01,39.17,38.97,37.1,31641.78,1198821.86
2020-03-30,37.1,39.79,37.1,39.09,23849.9,924108.53
2020-03-31,38.45,39.37,39.09,39.35,17666.23,688333.69
2020-04-01,37.2,39.61,39.35,39.3,35413.58,1357534.74
2020-04-02,39.11,43.04,39.3,39.83,49482.98,2004271.08
2020-04-03,39.71,41.32,39.83,40.62,30124.54,1223489.68
2020-04-04,40.01,41.37,40.62,40.8,15361.02,621583.79
2020-04-05,39.95,41.07,40.8,40.47,17496.78,708948.93
2020-04-06,40.38,45.18,40.47,45.1,67402.78,2910836.27
2020-04-07,43.75,47.65,45.1,44.8,65700.01,3011836.5
2020-04-08,44.34,47.25,44.8,46.57,26786.38,1237227.63
2020-04-09,44.75,46.92,46.57,46.34,22929.87,1057253.31
2020-04-10,40.93,46.4,46.34,42.16,57660.71,2463776.59
2020-04-11,41.5,43.16,42.16,42.68,18706.17,792412.35
2020-04-12,41.93,43.76,42.68,42.0,27337.12,1175141.21
2020-04-13,39.35,42.0,42.0,41.29,37382.22,1515606.58
2020-04-14,40.64,41.93,41.29,41.25,22480.08,929777.15
2020-04-15,39.07,41.72,41.25,39.31,22226.7,897098.19
2020-04-16,37.17,43.77,39.31,42.34,77529.72,3191828.83
2020-04-17,41.62,43.0,42.34,42.35,18664.57,787047.03
2020-04-18,42.16,44.53,42.35,44.25,15849.84,685403.63
2020-04-19,41.6,44.25,44.25,42.32,13771.77,588414.53
2020-04-20,39.56,43.28,42.32,40.25,63930.18,2603294.41
2020-04-21,40.11,41.3,40.25,40.65,15537.38,632037.83
2020-04-22,40.33,42.41,40.65,41.81,26695.68,1114609.76
2020-04-23,41.06,43.99,41.81,42.9,37272.94,1603218.43
2020-04-24,42.9,45.13,42.9,44.51,56401.69,2484668.91
2020-04-25,43.95,45.6,44.51,44.34,23102.31,1035360.54
2020-04-26,43.82,45.37,44.34,44.65,21844.6,972170.45
2020-04-27,43.23,45.3,44.65,44.59,50462.8,2234191.31
2020-04-28,43.45,46.25,44.59,45.8,30027.91,1340778.21
2020-04-29,45.74,50.16,45.8,48.78,97412.98,4660874.52
2020-04-30,45.68,50.92,48.78,46.26,96824.05,4643435.25
2020-05-01,46.26,48.39,46.26,47.04,23713.27,1124930.36
2020-05-02,46.8,49.61,47.04,49.24,19447.26,937383.28
2020-05-03,46.63,50.08,49.24,48.1,28507.21,1381074.3
2020-05-04,45.14,48.2,48.1,47.12,27292.82,1267016.44
2020-05-05,45.77,47.85,47.12,46.64,36185.46,1694872.0
2020-05-06,44.5,47.69,46.64,45.0,52817.03,2450223.43
2020-05-07,44.44,48.25,45.0,47.47,111678.09,5184765.3
2020-05-08,46.4,48.5,47.47,47.72,51233.05,2435404.9
2020-05-09,46.77,49.06,47.72,47.0,53876.85,2585156.85
2020-05-10,38.78,47.0,47.0,42.19,121307.13,5105633.3
2020-05-11,39.45,42.9,42.19,41.73,65056.56,2663648.16
2020-05-12,41.25,42.88,41.73,42.19,30977.42,1304388.13
2020-05-13,41.97,43.8,42.19,43.26,40780.58,1750597.42
2020-05-14,42.21,44.43,43.26,44.06,55226.03,2406838.38
2020-05-15,41.88,44.19,44.06,42.78,56280.6,2423305.13
2020-05-16,42.52,43.85,42.78,43.22,41794.12,1808111.17
2020-05-17,43.13,44.5,43.22,43.68,49435.53,2179602.63
2020-05-18,43.68,46.62,43.68,45.32,93037.34,4247101.16
2020-05-19,44.04,45.83,45.32,45.78,39031.38,1754034.06
2020-05-20,43.05,46.17,45.78,44.17,78450.65,3498847.62
2020-05-21,41.55,44.6,44.17,42.67,59786.47,2569768.26
2020-05-22,42.34,44.69,42.67,44.17,31154.95,1357815.39
2020-05-23,43.72,44.69,44.17,43.9,20133.71,888977.59
2020-05-24,42.03,44.55,43.9,42.1,42430.33,1836274.46
2020-05-25,41.7,43.31,42.1,42.95,29796.02,1272091.42
2020-05-26,41.76,43.06,42.95,42.3,23766.94,1008585.94
2020-05-27,42.28,44.04,42.3,43.88,46357.93,1997494.7
2020-05-28,43.17,44.94,43.88,44.78,33200.1,1460794.44
2020-05-29,44.18,45.25,44.8,44.52,24213.49,1080829.57
2020-05-30,44.2,48.23,44.52,47.76,59992.43,2796368.77
2020-05-31,45.08,47.77,47.76,45.57,28348.16,1322453.74
2020-06-01,45.36,48.96,45.57,48.29,41988.73,1990372.0
2020-06-02,44.58,49.93,48.29,46.05,79416.69,3771444.74
2020-06-03,45.38,47.51,46.05,47.12,18992.11,882584.48
2020-06-04,46.38,48.13,47.12,47.47,56804.82,2687477.2
2020-06-05,46.43,47.97,47.47,46.84,41631.13,1965692.94
2020-06-06,45.99,47.23,46.84,46.79,16977.22,791366.28
2020-06-07,45.08,47.01,46.79,46.55,25242.96,1164131.68
2020-06-08,45.97,46.79,46.55,46.48,22017.87,1020286.48
2020-06-09,20.0,46.88,46.48,45.92,56926.01,2398944.05
2020-06-10,45.64,47.22,45.92,46.62,43036.14,1992578.12
2020-06-11,42.01,46.95,46.62,43.17,62757.49,2783179.45
2020-06-12,42.76,45.31,43.17,44.69,28765.97,1274344.45
2020-06-13,44.31,45.2,44.69,45.11,13730.49,613944.41
2020-06-14,43.59,45.11,45.11,43.99,21941.97,972342.1
2020-06-15,41.68,44.09,43.99,43.85,47968.73,2059686.44
2020-06-16,43.34,44.2,43.85,43.79,25457.53,1113911.63
2020-06-17,43.0,45.0,43.79,44.06,31177.52,1377131.77
2020-06-18,42.84,44.17,44.06,43.44,22407.98,977589.31
2020-06-19,42.6,43.68,43.44,42.87,32405.86,1399285.55
2020-06-20,42.22,43.83,42.87,43.58,22371.25,959826.04
2020-06-21,42.83,43.79,43.58,42.94,14207.68,614781.18
2020-06-22,42.93,44.62,42.94,44.35,30794.1,1354139.96
2020-06-23,43.9,44.45,44.35,44.15,11075.33,488773.73
2020-06-24,42.1,44.63,44.15,42.63,56374.65,2432801.46
2020-06-25,41.6,42.92,42.63,42.32,34803.62,1473744.96
2020-06-26,41.29,43.52,42.32,43.08,40246.59,1711562.39
2020-06-27,39.17,43.09,43.08,41.04,48857.33,2013111.01
2020-06-28,40.46,42.06,41.04,41.37,19151.39,790426.97
2020-06-29,40.59,42.26,41.37,41.9,54476.31,2252155.23
2020-06-30,40.73,42.05,41.9,41.22,22698.07,936739.17
2020-07-01,41.0,42.03,41.22,41.83,36021.05,1499729.66
2020-07-02,40.32,41.92,41.83,41.06,41006.26,1688349.33
2020-07-03,40.93,41.68,41.06,41.19,13725.35,567043.89
2020-07-04,41.19,42.24,41.19,42.08,21751.77,907718.74
2020-07-05,40.77,42.23,42.08,41.63,19444.92,807601.34
2020-07-06,41.57,44.27,41.63,44.07,64873.58,2793426.61
2020-07-07,43.0,44.38,44.07,43.41,44092.29,1914491.5
2020-07-08,43.14,46.33,43.41,45.34,91961.57,4122135.65
2020-07-09,43.55,45.86,45.34,44.4,36975.66,1656754.02
2020-07-10,42.99,44.58,44.4,44.32,66521.35,2901360.86
2020-07-11,44.0,44.74,44.32,44.74,14781.33,655147.05
2020-07-12,43.65,45.25,44.74,44.66,30731.4,1370388.08
2020-07-13,42.52,45.53,44.66,43.91,40689.36,1804691.02
2020-07-14,42.9,44.07,43.91,43.88,17586.67,765286.46
2020-07-15,42.85,44.05,43.88,43.27,26397.88,1144136.76
2020-07-16,40.81,43.43,43.27,42.08,47806.99,2005583.51
2020-07-17,41.65,42.43,42.08,41.86,24092.04,1011379.21
2020-07-18,41.73,42.91,41.86,42.46,17778.07,752807.66
2020-07-19,41.9,42.89,42.46,42.67,11514.79,487040.67
2020-07-20,41.44,42.76,42.67,41.98,15947.36,671402.89
2020-07-21,41.98,44.13,41.98,43.81,27729.92,1206689.39
2020-07-22,43.22,45.19,43.81,45.09,37909.11,1670073.81
2020-07-23,44.57,45.67,45.09,45.0,48500.86,2185548.87
2020-07-24,44.0,45.0,45.0,44.21,27264.87,1211097.35
2020-07-25,44.08,49.6,44.21,49.16,92310.07,4393836.9
2020-07-26,47.65,50.86,49.16,48.09,81290.22,3970914.64
2020-07-27,46.94,55.99,48.09,53.36,180516.11,9171777.16
2020-07-28,51.71,57.94,53.36,55.91,109432.04,5993658.71
2020-07-29,54.58,56.99,55.91,55.22,90462.32,5056651.01
2020-07-30,53.9,58.67,55.22,56.8,102035.02,5704284.81
2020-07-31,55.8,59.24,56.8,58.2,72082.29,4154482.75
2020-08-01,57.63,62.38,58.2,61.68,109499.71,6597589.52
2020-08-02,51.92,65.29,61.68,56.85,133090.93,7813293.08
2020-08-03,55.65,60.11,56.85,58.55,59257.69,3458208.46
2020-08-04,56.38,59.64,58.55,57.64,51258.8,2968420.48
2020-08-05,56.76,59.89,57.64,58.91,62805.91,3686490.63
2020-08-06,57.76,60.73,58.91,59.07,53998.74,3201226.69
2020-08-07,54.69,61.11,59.07,57.24,99706.47,5846904.23
2020-08-08,56.55,58.61,57.24,58.5,23020.26,1328515.98
2020-08-09,56.12,58.77,58.5,57.0,26656.36,1526555.16
2020-08-10,55.75,59.49,57.0,58.4,45746.7,2657732.94
2020-08-11,52.4,59.74,58.4,54.15,80317.54,4500777.3
2020-08-12,51.5,55.09,54.15,54.52,50103.88,2710411.79
2020-08-13,51.87,57.42,54.52,57.08,43559.94,2374819.64
2020-08-14,55.98,57.94,57.08,56.72,33558.71,1904714.09
2020-08-15,56.42,60.88,56.72,59.97,39628.81,2349147.08
2020-08-16,57.72,65.0,59.97,63.87,79369.27,4910651.11
2020-08-17,61.43,68.98,63.87,67.31,107468.27,7006124.83
2020-08-18,63.36,68.52,67.31,65.53,83274.6,5509346.42
2020-08-19,58.9,67.13,65.53,62.14,96119.42,5976321.28
2020-08-20,61.1,63.69,62.14,62.92,47533.83,2969366.48
2020-08-21,58.83,63.88,62.92,59.12,61349.98,3753205.41
2020-08-22,57.74,60.54,59.12,60.26,41142.94,2438195.21
2020-08-23,58.02,61.62,60.26,60.56,28938.05,1725747.47
2020-08-24,59.99,63.04,60.56,62.16,57690.12,3585849.97
2020-08-25,56.53,62.26,62.16,58.62,62953.66,3699487.46
2020-08-26,57.03,59.22,58.62,58.14,34281.57,1993821.13
2020-08-27,53.94,59.32,58.14,56.09,67563.18,3835100.17
2020-08-28,55.39,58.26,56.09,57.4,47397.81,2709323.55
2020-08-29,56.9,58.21,57.4,56.99,30689.06,1766669.26
2020-08-30,56.99,62.88,56.99,62.88,41402.23,2496276.4
2020-08-31,60.58,63.64,62.88,60.96,38004.78,2356418.89
2020-09-01,59.8,64.36,60.96,62.69,114018.52,7147389.22
2020-09-02,56.1,63.2,62.69,58.12,91780.57,5431510.36
2020-09-03,45.54,58.66,58.12,47.55,154527.72,8256189.02
2020-09-04,46.46,52.4,47.55,50.54,145782.15,7210230.1
2020-09-05,45.08,51.32,50.54,47.45,141317.31,6849681.4
2020-09-06,46.45,49.2,47.45,47.95,52470.25,2515188.45
2020-09-07,45.3,49.12,47.95,48.82,85455.97,4048747.34
2020-09-08,46.01,49.31,48.82,47.42,89795.23,4302175.19
2020-09-09,46.57,48.87,47.42,47.83,44130.68,2107366.54
2020-09-10,47.83,49.48,47.83,48.73,41770.36,2036489.02
2020-09-11,47.4,49.33,48.73,48.99,58338.85,2832477.0
2020-09-12,48.44,51.31,48.99,50.86,40598.66,2010099.84
2020-09-13,47.26,50.86,50.86,48.11,37890.75,1863448.76
2020-09-14,47.17,49.68,48.11,49.1,46504.06,2257404.14
2020-09-15,48.2,50.36,49.1,48.32,45044.05,2221196.94
2020-09-16,47.0,48.78,48.32,47.74,43764.65,2101503.95
2020-09-17,47.74,49.64,47.74,48.88,37664.69,1828677.42
2020-09-18,47.49,49.06,48.88,48.45,38937.6,1888326.74
2020-09-19,48.0,49.0,48.45,48.58,16719.22,810308.55
2020-09-20,46.2,48.58,48.58,47.11,27067.0,1277741.89
2020-09-21,41.59,47.63,47.11,43.18,67745.22,2991773.62
2020-09-22,42.78,44.82,43.18,44.45,30338.12,1326194.62
2020-09-23,42.27,45.07,44.45,42.92,29997.0,1312252.05
2020-09-24,42.6,45.29,42.92,44.97,33009.67,1459930.02
2020-09-25,43.94,46.56,44.97,45.9,38940.05,1770782.47
2020-09-26,45.16,46.53,45.9,46.03,10275.67,472805.23
2020-09-27,44.64,46.61,46.03,46.02,17782.22,814075.94
2020-09-28,44.81,47.12,46.02,45.26,23248.33,1077840.78
2020-09-29,44.94,45.83,45.26,45.71,15447.71,702056.98
2020-09-30,45.43,46.66,45.71,46.21,17430.49,801784.1
2020-10-01,45.02,48.49,46.21,46.27,55334.69,2588203.85
2020-10-02,43.21,46.9,46.27,44.94,35554.76,1602696.25
2020-10-03,44.76,45.99,44.94,45.53,12580.07,572117.06
2020-10-04,45.31,47.04,45.53,46.71,8205.7,380364.62
2020-10-05,45.56,47.04,46.71,46.37,10824.91,499455.18
2020-10-06,45.58,48.23,46.37,46.01,48404.32,2256446.1
2020-10-07,45.02,46.92,46.01,46.62,16473.93,757015.54
2020-10-08,45.46,47.5,46.62,47.28,30247.39,1407650.8
2020-10-09,46.61,48.22,47.28,47.82,18318.88,869021.81
2020-10-10,47.8,50.49,47.82,48.8,31016.13,1533138.78
2020-10-11,48.8,51.23,48.8,50.55,18909.09,953044.04
2020-10-12,49.39,51.6,50.55,50.67,33846.11,1711820.83
2020-10-13,48.85,50.75,50.67,49.87,24379.92,1217273.68
2020-10-14,49.31,51.06,49.87,49.84,16662.11,834317.17
2020-10-15,48.88,50.26,49.84,49.47,20563.52,1019821.36
2020-10-16,45.55,49.88,49.47,47.59,48460.85,2288116.87
2020-10-17,46.33,47.65,47.59,46.89,16676.5,783966.01
2020-10-18,46.85,47.97,46.89,47.6,12671.55,601612.54
2020-10-19,46.84,48.46,47.6,48.01,17986.97,858190.26
2020-10-20,46.46,48.4,48.01,46.89,28995.1,1371787.28
2020-10-21,46.89,55.01,46.89,53.24,97973.8,5027680.6
2020-10-22,53.24,56.36,53.24,54.54,66150.96,3643399.56
2020-10-23,53.18,57.0,54.54,55.43,48610.06,2691412.06
2020-10-24,55.08,59.68,55.43,59.26,56715.53,3290134.8
2020-10-25,56.6,60.02,59.26,58.84,41574.5,2426729.16
2020-10-26,54.99,59.3,58.84,56.92,47797.36,2725695.42
2020-10-27,56.63,59.3,56.92,57.95,53169.71,3075227.97
2020-10-28,54.74,60.55,57.95,55.95,69249.37,3969811.26
2020-10-29,53.41,56.55,55.95,54.91,40002.8,2212600.2
2020-10-30,52.33,55.77,54.91,54.07,39555.0,2122274.35
2020-10-31,53.71,56.45,54.07,55.74,59197.47,3253698.26
2020-11-01,54.26,56.07,55.74,55.6,9831.19,542323.7
2020-11-02,53.1,56.78,55.6,53.92,47019.96,2549941.03
2020-11-03,51.27,54.4,53.92,53.92,37420.44,1979174.03
2020-11-04,51.64,55.21,53.92,54.72,56862.46,3047677.43
2020-11-05,54.72,59.79,54.72,58.96,101921.97,5867248.94
2020-11-06,58.67,63.76,58.96,63.39,99326.36,6097181.14
2020-11-07,57.08,64.83,63.39,59.0,147165.59,9015170.84
2020-11-08,58.71,62.02,59.0,61.06,40528.47,2443330.46
2020-11-09,57.47,61.85,61.06,59.28,63712.02,3788878.29
2020-11-10,57.13,59.63,59.28,57.92,79399.34,4642297.07
2020-11-11,57.9,60.69,57.92,59.29,53759.54,3209403.11
2020-11-12,57.76,60.81,59.29,60.74,60743.81,3580179.4
2020-11-13,60.25,66.67,60.74,65.85,146051.38,9313375.64
2020-11-14,61.77,66.24,65.85,63.99,65558.29,4148798.61
2020-11-15,61.14,64.48,63.99,62.36,37173.68,2332521.79
